Date,Open,High,Low,Close,Adj Close,Volume,Stock
2020-12-29,276.299988,279.899994,274.700012,277.899994,275.357758,45032526.0,SBIN
2020-12-30,278.0,278.700012,272.5,276.899994,274.366882,30971894.0,SBIN
2020-12-31,275.0,277.25,272.600006,274.950012,272.434753,29467966.0,SBIN
2021-01-01,274.899994,280.0,274.399994,279.399994,276.844025,24531791.0,SBIN
2021-01-04,281.850006,283.899994,277.75,281.049988,278.47891200000004,31450608.0,SBIN
2021-01-05,278.049988,282.450012,277.0,281.75,279.172546,27393072.0,SBIN
2021-01-06,283.0,289.149994,281.399994,285.049988,282.44232200000005,40765708.0,SBIN
2021-01-07,289.0,291.799988,287.0,287.700012,285.068115,30546600.0,SBIN
2021-01-08,290.100006,291.399994,285.200012,286.0,283.383667,32543357.0,SBIN
2021-01-11,288.0,288.200012,279.600006,282.5,279.91568,29703173.0,SBIN
2021-01-12,280.0,293.850006,277.899994,292.5,289.824188,44307145.0,SBIN
2021-01-13,296.0,308.0,294.5,306.799988,303.993378,78042133.0,SBIN
2021-01-14,306.700012,309.25,303.799988,307.25,304.43927,40123498.0,SBIN
2021-01-15,306.799988,310.899994,301.299988,303.850006,301.070374,35307601.0,SBIN
2021-01-18,303.5,308.649994,292.200012,294.450012,291.756378,54969750.0,SBIN
2021-01-19,297.649994,302.5,296.399994,298.600006,295.868408,35803901.0,SBIN
2021-01-20,298.799988,304.700012,296.850006,302.549988,299.78225699999996,33759304.0,SBIN
2021-01-21,304.0,305.149994,291.5,294.850006,292.15271,29995203.0,SBIN
2021-01-22,295.5,298.0,282.399994,283.700012,281.104706,44440810.0,SBIN
2021-01-25,284.5,288.0,277.049988,280.950012,278.379852,34034630.0,SBIN
2021-01-27,280.200012,284.850006,272.700012,275.649994,273.12832599999996,39211107.0,SBIN
2021-01-28,271.899994,283.350006,269.5,282.350006,279.76705899999996,48717297.0,SBIN
2021-01-29,285.600006,290.649994,279.100006,282.100006,279.519348,42300984.0,SBIN
2021-02-01,285.100006,313.899994,282.75,310.700012,307.85769700000003,103414068.0,SBIN
2021-02-02,315.0,337.399994,315.0,333.100006,330.052795,121434166.0,SBIN
2021-02-03,333.75,339.899994,325.799988,335.950012,332.876709,66420168.0,SBIN
2021-02-04,334.399994,358.0,331.100006,355.100006,351.85153199999996,145203439.0,SBIN
2021-02-05,387.0,408.350006,385.149994,393.100006,389.50390600000003,214955688.0,SBIN
2021-02-08,398.0,407.799988,394.75,397.049988,393.417755,79389205.0,SBIN
2021-02-09,396.75,403.5,389.0,394.799988,391.188324,63869990.0,SBIN
2021-02-10,394.049988,397.899994,388.0,392.25,388.661682,54163507.0,SBIN
2021-02-11,391.799988,396.950012,388.25,390.149994,386.580872,36392708.0,SBIN
2021-02-12,391.0,399.350006,385.549988,393.149994,389.553436,53589755.0,SBIN
2021-02-15,397.5,409.450012,395.700012,406.950012,403.227203,56608937.0,SBIN
2021-02-16,412.0,415.75,400.299988,402.350006,398.669281,80365431.0,SBIN
2021-02-17,403.0,414.850006,400.149994,411.75,407.983276,74161370.0,SBIN
2021-02-18,425.049988,427.700012,413.700012,415.200012,411.40173300000004,67154539.0,SBIN
2021-02-19,415.0,415.0,395.0,399.549988,395.894867,66155518.0,SBIN
2021-02-22,400.600006,401.0,385.649994,389.5,385.936829,52535049.0,SBIN
2021-02-23,392.0,399.700012,389.0,395.600006,391.981018,45462768.0,SBIN
2021-02-24,397.0,410.5,395.200012,406.25,402.5336,39632090.0,SBIN
2021-02-25,411.0,414.899994,406.549988,407.25,403.524445,46988836.0,SBIN
2021-02-26,399.5,401.0,387.0,390.149994,386.580872,64450414.0,SBIN
2021-03-01,395.100006,397.700012,391.0,394.950012,391.336975,29677890.0,SBIN
2021-03-02,395.0,399.549988,390.549988,394.200012,390.593842,30534337.0,SBIN
2021-03-03,396.5,408.899994,396.0,405.049988,401.344574,46268223.0,SBIN
2021-03-04,398.700012,403.5,394.450012,395.649994,392.030579,43603653.0,SBIN
2021-03-05,395.0,395.0,378.100006,383.649994,380.14035,72179228.0,SBIN
2021-03-08,388.450012,393.399994,386.049988,389.600006,386.035919,39147858.0,SBIN
2021-03-09,393.450012,394.899994,382.25,387.600006,384.05422999999996,28054083.0,SBIN
2021-03-10,391.100006,393.0,385.700012,387.700012,384.15332,22677399.0,SBIN
2021-03-12,391.700012,393.200012,377.5,381.100006,377.613678,35336355.0,SBIN
2021-03-15,382.5,386.0,369.350006,383.899994,380.388062,42722585.0,SBIN
2021-03-16,385.600006,387.850006,376.100006,378.549988,375.086975,38196452.0,SBIN
2021-03-17,378.200012,379.649994,366.049988,368.149994,364.782135,33143064.0,SBIN
2021-03-18,371.5,375.0,361.100006,367.100006,363.74176,39405038.0,SBIN
2021-03-19,363.950012,372.899994,357.25,371.149994,367.7547,60309145.0,SBIN
2021-03-22,372.0,372.799988,363.5,367.0,363.64267,28461974.0,SBIN
2021-03-23,368.700012,377.950012,367.049988,372.700012,369.290527,41032380.0,SBIN
2021-03-24,368.5,369.049988,358.649994,359.850006,356.558075,42318999.0,SBIN
2021-03-25,360.0,360.850006,345.200012,355.200012,351.950623,57495003.0,SBIN
2021-03-26,360.0,362.0,354.549988,357.200012,353.932312,40718848.0,SBIN
2021-03-30,360.100006,364.299988,356.299988,360.799988,357.49935899999997,39405124.0,SBIN
2021-03-31,360.299988,367.850006,357.950012,364.299988,360.967346,38651025.0,SBIN
2021-04-01,367.700012,371.899994,363.100006,370.649994,367.259277,31883453.0,SBIN
2021-04-05,367.5,369.200012,349.049988,353.549988,350.315704,51743981.0,SBIN
2021-04-06,355.700012,357.0,349.299988,350.549988,347.34314,44147709.0,SBIN
2021-04-07,351.25,363.200012,347.600006,358.549988,355.26995800000003,48023602.0,SBIN
2021-04-08,361.0,363.299988,354.299988,355.600006,352.346954,33370259.0,SBIN
2021-04-09,354.399994,364.5,351.200012,353.0,349.770721,46473100.0,SBIN
2021-04-12,344.0,344.0,322.549988,328.850006,325.841675,75501713.0,SBIN
2021-04-13,332.0,342.25,330.5,341.0,337.88052400000004,49773360.0,SBIN
2021-04-15,342.100006,347.549988,336.100006,342.700012,339.564972,52992349.0,SBIN
2021-04-16,343.0,345.5,338.649994,339.899994,336.79055800000003,37766793.0,SBIN
2021-04-19,327.149994,332.049988,321.299988,331.149994,328.12060499999995,53304377.0,SBIN
2021-04-20,335.100006,339.899994,326.700012,329.5,326.485718,41296147.0,SBIN
2021-04-22,326.0,337.649994,323.299988,336.649994,333.570313,49105833.0,SBIN
2021-04-23,331.649994,339.899994,331.649994,336.450012,333.372162,44223940.0,SBIN
2021-04-26,339.25,347.450012,339.25,344.299988,341.150299,49234985.0,SBIN
2021-04-27,344.0,354.950012,342.399994,353.049988,349.820251,46003023.0,SBIN
2021-04-28,357.0,364.299988,356.049988,363.399994,360.075592,56696255.0,SBIN
2021-04-29,365.0,369.950012,355.5,359.399994,356.112183,63692926.0,SBIN
2021-04-30,353.450012,362.5,350.450012,353.5,350.26617400000003,53832840.0,SBIN
2021-05-03,349.600006,352.5,341.399994,350.600006,347.3927,43691860.0,SBIN
2021-05-04,355.0,362.899994,350.200012,351.5,348.284454,57749307.0,SBIN
2021-05-05,356.5,357.450012,348.0,355.399994,352.148773,40872501.0,SBIN
2021-05-06,358.0,359.350006,350.549988,355.549988,352.297394,36294427.0,SBIN
2021-05-07,357.5,362.0,353.0,358.25,354.972717,38357618.0,SBIN
2021-05-10,360.5,367.0,358.799988,361.700012,358.391144,41739324.0,SBIN
2021-05-11,356.850006,366.399994,354.75,364.649994,361.314148,41892770.0,SBIN
2021-05-12,362.799988,373.5,361.899994,367.700012,364.336273,53436590.0,SBIN
2021-05-14,370.0,372.5,359.549988,360.450012,357.152588,51722170.0,SBIN
2021-05-17,364.399994,385.200012,363.649994,383.100006,379.595398,106555796.0,SBIN
2021-05-18,390.0,392.549988,380.049988,382.25,378.753143,70917710.0,SBIN
2021-05-19,382.0,389.5,381.200012,384.399994,380.883484,48189573.0,SBIN
2021-05-20,387.0,387.799988,382.0,384.549988,381.032104,42898608.0,SBIN
2021-05-21,390.0,404.399994,378.0,401.200012,397.52981600000004,192810772.0,SBIN
2021-05-24,417.0,419.200012,405.299988,412.049988,408.28051800000003,142964052.0,SBIN
2021-05-25,415.100006,415.5,408.5,412.350006,408.577789,56048127.0,SBIN
2021-05-26,413.799988,418.75,410.799988,413.549988,409.766815,52357719.0,SBIN
2021-05-27,413.700012,429.10000599999995,412.0,425.200012,421.310242,73392997.0,SBIN
2021-05-28,430.5,433.64999400000005,420.049988,422.049988,418.189056,65137568.0,SBIN
2021-05-31,421.0,426.0,418.0,424.35000599999995,420.468018,38291043.0,SBIN
2021-06-01,426.049988,435.35000599999995,425.60000599999995,432.549988,428.592987,59299647.0,SBIN
2021-06-02,430.799988,437.950012,429.14999400000005,437.25,433.25,38657806.0,SBIN
2021-06-03,437.0,441.950012,433.5,439.64999400000005,439.64999400000005,38909199.0,SBIN
2021-06-04,437.5,441.89999400000005,431.75,433.60000599999995,433.60000599999995,36898769.0,SBIN
2021-06-07,435.10000599999995,437.39999400000005,430.799988,432.25,432.25,20201197.0,SBIN
2021-06-08,432.25,432.5,424.0,427.200012,427.200012,31113823.0,SBIN
2021-06-09,427.5,432.299988,418.200012,421.450012,421.450012,27784834.0,SBIN
2021-06-10,424.89999400000005,433.299988,422.39999400000005,432.25,432.25,27397712.0,SBIN
2021-06-11,434.85000599999995,435.5,425.25,429.60000599999995,429.60000599999995,26831924.0,SBIN
2021-06-14,427.0,432.450012,416.700012,430.35000599999995,430.35000599999995,30106015.0,SBIN
2021-06-15,429.200012,432.799988,428.0,429.5,429.5,16413658.0,SBIN
2021-06-16,428.0,432.75,425.0,425.950012,425.950012,19701175.0,SBIN
2021-06-17,421.0,425.950012,416.600006,420.25,420.25,23048331.0,SBIN
2021-06-18,423.89999400000005,423.89999400000005,402.649994,412.899994,412.899994,45748727.0,SBIN
2021-06-21,406.350006,421.0,400.5,419.75,419.75,33128978.0,SBIN
2021-06-22,423.0,425.450012,417.299988,418.649994,418.649994,28442965.0,SBIN
2021-06-23,421.10000599999995,424.75,415.0,418.850006,418.850006,27564829.0,SBIN
2021-06-24,420.35000599999995,422.75,416.299988,417.200012,417.200012,19214547.0,SBIN
2021-06-25,421.0,431.0,419.049988,428.799988,428.799988,29886797.0,SBIN
2021-06-28,430.700012,433.14999400000005,424.549988,426.75,426.75,29370660.0,SBIN
2021-06-29,427.5,428.950012,420.549988,421.5,421.5,22275961.0,SBIN
2021-06-30,423.0,424.89999400000005,418.299988,419.200012,419.200012,18337773.0,SBIN
2021-07-01,420.299988,423.700012,417.149994,420.39999400000005,420.39999400000005,16161469.0,SBIN
2021-07-02,420.299988,422.700012,419.0,422.25,422.25,5262574.0,SBIN
2020-07-02,441.0,441.5,421.299988,423.200012,423.200012,50362770.0,AXIS
2020-07-03,430.0,431.60000599999995,423.64999400000005,428.450012,428.450012,31044457.0,AXIS
2020-07-06,434.14999400000005,437.60000599999995,431.10000599999995,434.0,434.0,18424079.0,AXIS
2020-07-07,433.5,449.0,426.200012,447.35000599999995,447.35000599999995,37991679.0,AXIS
2020-07-08,450.0,461.39999400000005,441.0,444.14999400000005,444.14999400000005,45877067.0,AXIS
2020-07-09,447.85000599999995,457.0,446.049988,453.75,453.75,29162679.0,AXIS
2020-07-10,449.89999400000005,451.450012,437.0,439.60000599999995,439.60000599999995,25676354.0,AXIS
2020-07-13,443.950012,446.39999400000005,432.75,440.049988,440.049988,21326370.0,AXIS
2020-07-14,434.89999400000005,435.799988,415.399994,417.700012,417.700012,25685579.0,AXIS
2020-07-15,424.0,444.450012,422.75,426.64999400000005,426.64999400000005,43250557.0,AXIS
2020-07-16,431.950012,436.14999400000005,418.450012,434.0,434.0,30183647.0,AXIS
2020-07-17,434.0,439.89999400000005,424.60000599999995,433.10000599999995,433.10000599999995,33464985.0,AXIS
2020-07-20,437.700012,442.799988,429.299988,434.0,434.0,30400586.0,AXIS
2020-07-21,440.0,451.0,438.5,446.200012,446.200012,43147019.0,AXIS
2020-07-22,478.0,484.60000599999995,460.10000599999995,478.950012,478.950012,89611937.0,AXIS
2020-07-23,472.950012,474.75,459.200012,460.85000599999995,460.85000599999995,40249567.0,AXIS
2020-07-24,456.60000599999995,456.60000599999995,441.549988,445.60000599999995,445.60000599999995,30566635.0,AXIS
2020-07-27,447.0,448.0,429.89999400000005,431.549988,431.549988,21924237.0,AXIS
2020-07-28,434.0,440.0,424.39999400000005,437.049988,437.049988,33057573.0,AXIS
2020-07-29,435.75,447.0,434.299988,440.89999400000005,440.89999400000005,24404819.0,AXIS
2020-07-30,441.89999400000005,445.89999400000005,424.75,425.85000599999995,425.85000599999995,26861618.0,AXIS
2020-07-31,429.0,434.450012,421.299988,431.64999400000005,431.64999400000005,27499638.0,AXIS
2020-08-03,431.60000599999995,431.89999400000005,415.700012,417.350006,417.350006,23824107.0,AXIS
2020-08-04,421.85000599999995,431.200012,417.350006,429.14999400000005,429.14999400000005,24746211.0,AXIS
2020-08-05,439.0,446.85000599999995,433.14999400000005,434.950012,434.950012,36932321.0,AXIS
2020-08-06,436.0,438.299988,427.10000599999995,433.0,433.0,33465135.0,AXIS
2020-08-07,431.450012,437.0,427.14999400000005,433.299988,433.299988,15569399.0,AXIS
2020-08-10,434.0,437.0,429.299988,431.10000599999995,431.10000599999995,14888044.0,AXIS
2020-08-11,435.299988,449.89999400000005,435.299988,448.0,448.0,30469633.0,AXIS
2020-08-12,444.799988,452.75,438.950012,451.10000599999995,451.10000599999995,23184137.0,AXIS
2020-08-13,454.10000599999995,456.75,445.35000599999995,448.10000599999995,448.10000599999995,21885850.0,AXIS
2020-08-14,451.5,451.5,425.60000599999995,435.85000599999995,435.85000599999995,36725538.0,AXIS
2020-08-17,439.10000599999995,441.0,425.35000599999995,438.14999400000005,438.14999400000005,30198343.0,AXIS
2020-08-18,439.5,447.25,435.299988,445.799988,445.799988,21768516.0,AXIS
2020-08-19,446.0,451.950012,442.450012,444.200012,444.200012,18127671.0,AXIS
2020-08-20,437.89999400000005,441.299988,433.25,434.950012,434.950012,16688938.0,AXIS
2020-08-21,440.0,444.85000599999995,436.25,440.450012,440.450012,25087973.0,AXIS
2020-08-24,444.0,449.450012,442.299988,445.799988,445.799988,18196776.0,AXIS
2020-08-25,450.950012,456.39999400000005,447.10000599999995,451.799988,451.799988,26273592.0,AXIS
2020-08-26,452.0,464.799988,449.0,463.35000599999995,463.35000599999995,25914508.0,AXIS
2020-08-27,464.0,474.5,464.0,473.049988,473.049988,19544214.0,AXIS
2020-08-28,476.450012,513.0,476.049988,509.200012,509.200012,59179945.0,AXIS
2020-08-31,524.450012,533.849976,486.299988,496.75,496.75,55830536.0,AXIS
2020-09-01,495.049988,503.39999400000005,479.64999400000005,485.700012,485.700012,33276725.0,AXIS
2020-09-02,487.0,487.950012,472.10000599999995,484.39999400000005,484.39999400000005,20750575.0,AXIS
2020-09-03,488.39999400000005,489.950012,473.10000599999995,474.950012,474.950012,14045705.0,AXIS
2020-09-04,469.0,472.950012,452.60000599999995,455.200012,455.200012,29405304.0,AXIS
2020-09-07,457.0,467.14999400000005,450.64999400000005,458.700012,458.700012,25967554.0,AXIS
2020-09-08,459.799988,462.39999400000005,441.25,444.35000599999995,444.35000599999995,21052285.0,AXIS
2020-09-09,439.89999400000005,443.35000599999995,425.0,431.25,431.25,31657672.0,AXIS
2020-09-10,436.450012,448.700012,430.75,446.85000599999995,446.85000599999995,34434841.0,AXIS
2020-09-11,446.0,449.85000599999995,439.25,447.200012,447.200012,18620781.0,AXIS
2020-09-14,452.0,455.0,438.0,440.549988,440.549988,17622727.0,AXIS
2020-09-15,441.049988,451.89999400000005,435.89999400000005,449.549988,449.549988,17328721.0,AXIS
2020-09-16,449.549988,450.60000599999995,440.0,446.0,446.0,20016188.0,AXIS
2020-09-17,440.950012,446.450012,438.5,442.89999400000005,442.89999400000005,14306232.0,AXIS
2020-09-18,444.549988,449.299988,436.049988,443.35000599999995,443.35000599999995,20809690.0,AXIS
2020-09-21,443.0,444.0,420.549988,423.35000599999995,423.35000599999995,19013877.0,AXIS
2020-09-22,424.0,426.64999400000005,406.299988,412.0,412.0,27558176.0,AXIS
2020-09-23,418.100006,422.89999400000005,406.100006,419.75,419.75,18612700.0,AXIS
2020-09-24,414.0,414.299988,401.149994,402.450012,402.450012,21177182.0,AXIS
2020-09-25,407.5,416.700012,400.149994,415.049988,415.049988,20460096.0,AXIS
2020-09-28,420.0,440.60000599999995,418.049988,439.25,439.25,19387091.0,AXIS
2020-09-29,442.39999400000005,443.299988,424.799988,426.85000599999995,426.85000599999995,19996904.0,AXIS
2020-09-30,427.0,428.10000599999995,418.75,424.64999400000005,424.64999400000005,18485278.0,AXIS
2020-10-01,430.200012,445.299988,427.39999400000005,443.700012,443.700012,21083211.0,AXIS
2020-10-05,444.049988,456.450012,439.049988,444.14999400000005,444.14999400000005,24252318.0,AXIS
2020-10-06,449.5,452.700012,442.700012,449.64999400000005,449.64999400000005,19387351.0,AXIS
2020-10-07,447.0,455.950012,443.5,453.10000599999995,453.10000599999995,19873734.0,AXIS
2020-10-08,455.549988,461.64999400000005,447.25,451.89999400000005,451.89999400000005,20909290.0,AXIS
2020-10-09,453.299988,469.799988,450.14999400000005,468.049988,468.049988,28048230.0,AXIS
2020-10-12,473.5,480.0,462.299988,468.0,468.0,21261504.0,AXIS
2020-10-13,465.89999400000005,473.0,459.75,461.35000599999995,461.35000599999995,15582492.0,AXIS
2020-10-14,458.0,474.64999400000005,454.0,471.299988,471.299988,13984621.0,AXIS
2020-10-15,473.39999400000005,481.950012,460.0,462.60000599999995,462.60000599999995,28971494.0,AXIS
2020-10-16,465.14999400000005,475.5,463.0,472.39999400000005,472.39999400000005,16288157.0,AXIS
2020-10-19,477.049988,495.89999400000005,476.25,492.950012,492.950012,28131936.0,AXIS
2020-10-20,485.85000599999995,498.64999400000005,485.10000599999995,493.950012,493.950012,21376064.0,AXIS
2020-10-21,496.89999400000005,507.5,486.60000599999995,501.450012,501.450012,27029535.0,AXIS
2020-10-22,496.0,513.0,495.64999400000005,510.299988,510.299988,30022336.0,AXIS
2020-10-23,513.900024,515.5,504.5,507.200012,507.200012,18810262.0,AXIS
2020-10-26,508.25,509.85000599999995,490.89999400000005,493.35000599999995,493.35000599999995,17446937.0,AXIS
2020-10-27,494.0,512.25,482.64999400000005,508.10000599999995,508.10000599999995,24239860.0,AXIS
2020-10-28,510.799988,517.5,493.5,504.700012,504.700012,30343575.0,AXIS
2020-10-29,506.0,516.349976,489.35000599999995,493.85000599999995,493.85000599999995,50934336.0,AXIS
2020-10-30,495.0,501.549988,481.60000599999995,492.5,492.5,23140833.0,AXIS
2020-11-02,496.85000599999995,531.700012,495.10000599999995,522.650024,522.650024,37597227.0,AXIS
2020-11-03,525.0,537.0,524.0,534.150024,534.150024,25991938.0,AXIS
2020-11-04,525.099976,533.849976,511.0,525.150024,525.150024,28905623.0,AXIS
2020-11-05,534.900024,542.5,527.549988,539.299988,539.299988,23728389.0,AXIS
2020-11-06,538.75,546.0,531.200012,541.75,541.75,22256961.0,AXIS
2020-11-09,550.0,568.0,548.25,565.049988,565.049988,26041462.0,AXIS
2020-11-10,572.0,588.0,568.25,583.599976,583.599976,34935409.0,AXIS
2020-11-11,579.849976,611.150024,576.400024,608.650024,608.650024,50289937.0,AXIS
2020-11-12,601.950012,610.450012,588.799988,599.700012,599.700012,34244439.0,AXIS
2020-11-13,595.0,612.349976,584.299988,610.349976,610.349976,28813262.0,AXIS
2020-11-14,,,,,,,AXIS
2020-11-17,613.150024,630.900024,609.0,628.799988,628.799988,25960060.0,AXIS
2020-11-18,625.0,640.0,622.049988,636.299988,636.299988,24928180.0,AXIS
2020-11-19,619.0,633.0,609.049988,611.5,611.5,26525371.0,AXIS
2020-11-20,615.0,616.5,592.0,607.849976,607.849976,29556191.0,AXIS
2020-11-23,610.950012,612.599976,592.700012,595.599976,595.599976,23728765.0,AXIS
2020-11-24,603.0,622.599976,600.549988,619.650024,619.650024,30742369.0,AXIS
2020-11-25,625.0,630.0,596.0,599.849976,599.849976,35115637.0,AXIS
2020-11-26,602.25,618.200012,594.049988,612.549988,612.549988,35476456.0,AXIS
2020-11-27,612.0,613.650024,598.75,601.599976,601.599976,29921076.0,AXIS
2020-12-01,611.0,615.0,596.200012,603.650024,603.650024,21285697.0,AXIS
2020-12-02,607.0,613.5,601.25,608.099976,608.099976,19070722.0,AXIS
2020-12-03,610.150024,611.0,600.349976,602.700012,602.700012,17746316.0,AXIS
2020-12-04,606.599976,616.450012,603.200012,614.5,614.5,20019707.0,AXIS
2020-12-07,616.950012,624.400024,612.450012,619.25,619.25,24658169.0,AXIS
2020-12-08,619.099976,623.849976,611.599976,620.650024,620.650024,16005349.0,AXIS
2020-12-09,619.150024,636.700012,619.0,634.200012,634.200012,22000284.0,AXIS
2020-12-10,624.5,632.450012,620.349976,627.049988,627.049988,16126862.0,AXIS
2020-12-11,626.349976,631.650024,608.349976,613.25,613.25,17950692.0,AXIS
2020-12-14,616.0,623.799988,612.400024,615.900024,615.900024,14567480.0,AXIS
2020-12-15,615.75,615.75,602.299988,607.099976,607.099976,22311290.0,AXIS
2020-12-16,613.549988,614.900024,604.799988,606.099976,606.099976,14860853.0,AXIS
2020-12-17,607.25,611.0,603.200012,605.400024,605.400024,14598759.0,AXIS
2020-12-18,604.400024,611.0,596.5,609.5,609.5,17301814.0,AXIS
2020-12-21,605.25,607.25,573.400024,582.5,582.5,18580262.0,AXIS
2020-12-22,585.0,593.950012,568.400024,589.75,589.75,19896386.0,AXIS
2020-12-23,589.0,594.5,584.299988,592.450012,592.450012,12247401.0,AXIS
2020-12-24,595.0,614.0,594.150024,610.200012,610.200012,15488083.0,AXIS
2020-12-28,614.0,620.799988,614.0,617.650024,617.650024,8444506.0,AXIS
2020-12-29,620.700012,632.400024,618.599976,630.200012,630.200012,13765454.0,AXIS
2020-12-30,632.25,634.0,618.200012,625.099976,625.099976,10262221.0,AXIS
2020-12-31,622.400024,625.950012,616.0,620.450012,620.450012,12306502.0,AXIS
2021-01-01,620.25,625.450012,617.549988,623.799988,623.799988,6047062.0,AXIS
2021-01-04,627.799988,633.0,621.299988,624.700012,624.700012,14068156.0,AXIS
2021-01-05,618.0,667.900024,618.0,664.450012,664.450012,37973963.0,AXIS
2021-01-06,662.0,667.150024,649.150024,654.25,654.25,20829645.0,AXIS
2021-01-07,659.0,676.5,659.0,671.099976,671.099976,17887570.0,AXIS
2021-01-08,678.0,678.849976,668.5,672.700012,672.700012,12272794.0,AXIS
2021-01-11,676.0,676.650024,660.150024,666.950012,666.950012,7928365.0,AXIS
2021-01-12,661.299988,685.0,659.25,675.700012,675.700012,13301893.0,AXIS
2021-01-13,676.0,691.200012,669.049988,687.799988,687.799988,15645903.0,AXIS
2021-01-14,678.5,687.799988,674.650024,676.0,676.0,9337503.0,AXIS
2021-01-15,677.599976,682.950012,669.599976,674.849976,674.849976,12339771.0,AXIS
2021-01-18,674.450012,675.0,651.150024,657.0,657.0,13460603.0,AXIS
2021-01-19,663.549988,671.950012,659.75,668.75,668.75,9010539.0,AXIS
2021-01-20,664.0,680.950012,664.0,675.75,675.75,9980614.0,AXIS
2021-01-21,680.75,695.0,669.75,675.849976,675.849976,15849438.0,AXIS
2021-01-22,670.0,673.900024,638.799988,644.5,644.5,21392223.0,AXIS
2021-01-25,654.0,668.0,639.349976,658.400024,658.400024,21325345.0,AXIS
2021-01-27,659.950012,663.799988,627.400024,632.099976,632.099976,24462588.0,AXIS
2021-01-28,622.0,674.700012,616.0,670.700012,670.700012,64303975.0,AXIS
2021-01-29,671.0,675.849976,653.0,662.900024,662.900024,31273252.0,AXIS
2021-02-01,665.0,717.0,654.349976,709.349976,709.349976,30648270.0,AXIS
2021-02-02,719.25,744.950012,704.200012,714.200012,714.200012,28703320.0,AXIS
2021-02-03,720.0,736.799988,715.549988,733.799988,733.799988,23541361.0,AXIS
2021-02-04,730.0,745.5,720.599976,743.900024,743.900024,20490289.0,AXIS
2021-02-05,749.0,766.299988,717.0,719.599976,719.599976,31121503.0,AXIS
2021-02-08,726.0,747.799988,726.0,736.150024,736.150024,15662890.0,AXIS
2021-02-09,735.75,750.0,726.200012,742.5,742.5,22307807.0,AXIS
2021-02-10,741.549988,746.400024,726.099976,734.799988,734.799988,15140744.0,AXIS
2021-02-11,731.0,744.150024,731.0,740.099976,740.099976,11897710.0,AXIS
2021-02-12,735.5,754.700012,734.549988,750.400024,750.400024,15668442.0,AXIS
2021-02-15,759.900024,799.0,753.900024,794.0,794.0,20648115.0,AXIS
2021-02-16,799.0,799.0,767.0,775.049988,775.049988,23968943.0,AXIS
2021-02-17,774.0,785.0,764.299988,777.75,777.75,16956357.0,AXIS
2021-02-18,775.0,782.0,764.0,777.0,777.0,19685663.0,AXIS
2021-02-19,772.900024,777.200012,741.349976,749.650024,749.650024,15634787.0,AXIS
2021-02-22,749.650024,749.849976,715.0,719.450012,719.450012,18123202.0,AXIS
2021-02-23,732.349976,734.950012,712.599976,715.950012,715.950012,16804763.0,AXIS
2021-02-24,722.0,754.900024,717.049988,749.400024,749.400024,11207286.0,AXIS
2021-02-25,765.0,783.5,762.150024,770.650024,770.650024,26635119.0,AXIS
2021-02-26,746.0,758.700012,718.650024,724.799988,724.799988,31306177.0,AXIS
2021-03-01,738.0,743.5,722.25,728.549988,728.549988,14301187.0,AXIS
2021-03-02,730.450012,740.5,722.0,731.25,731.25,14503453.0,AXIS
2021-03-03,740.5,760.799988,735.099976,753.950012,753.950012,13603791.0,AXIS
2021-03-04,731.099976,751.450012,731.099976,736.799988,736.799988,16896947.0,AXIS
2021-03-05,732.0,744.099976,720.5,730.75,730.75,16358252.0,AXIS
2021-03-08,735.0,752.5,732.0,743.299988,743.299988,13898556.0,AXIS
2021-03-09,758.700012,758.700012,740.0,745.450012,745.450012,18951683.0,AXIS
2021-03-10,750.5,765.700012,749.150024,760.75,760.75,13377990.0,AXIS
2021-03-12,772.599976,776.599976,745.0,750.599976,750.599976,16343307.0,AXIS
2021-03-15,754.0,754.0,716.650024,744.400024,744.400024,22466579.0,AXIS
2021-03-16,751.0,752.0,735.950012,737.75,737.75,11358574.0,AXIS
2021-03-17,739.0,742.0,724.700012,727.900024,727.900024,12380976.0,AXIS
2021-03-18,736.0,743.099976,707.25,718.75,718.75,12261544.0,AXIS
2021-03-19,709.0,729.349976,703.5,726.25,726.25,20377672.0,AXIS
2021-03-22,719.0,730.0,709.299988,716.200012,716.200012,14802230.0,AXIS
2021-03-23,718.0,739.5,714.099976,730.549988,730.549988,15949688.0,AXIS
2021-03-24,723.25,725.0,703.299988,706.400024,706.400024,14379147.0,AXIS
2021-03-25,709.5,710.900024,680.0,694.599976,694.599976,21179280.0,AXIS
2021-03-26,707.0,707.0,693.150024,698.200012,698.200012,13143312.0,AXIS
2021-03-30,705.0,713.299988,691.0,695.349976,695.349976,25965218.0,AXIS
2021-03-31,696.0,703.549988,692.099976,697.450012,697.450012,14924620.0,AXIS
2021-04-01,706.299988,717.0,695.549988,713.0,713.0,13090326.0,AXIS
2021-04-05,707.200012,708.450012,677.450012,685.25,685.25,16239521.0,AXIS
2021-04-06,690.099976,693.5,675.5,677.900024,677.900024,12062011.0,AXIS
2021-04-07,680.5,691.900024,668.400024,688.25,688.25,14433515.0,AXIS
2021-04-08,691.5,695.5,679.349976,681.599976,681.599976,9026398.0,AXIS
2021-04-09,679.299988,686.799988,667.0,668.200012,668.200012,12509114.0,AXIS
2021-04-12,651.0,655.0,626.650024,635.599976,635.599976,14649541.0,AXIS
2021-04-13,635.599976,664.849976,630.0,661.0,661.0,12737650.0,AXIS
